,ID,O_LON,O_LAT,CLUSTER_LABEL
11488,11488,116.4117,39.91146,cluster7
11493,11493,116.417966,39.995216,cluster3
11494,11494,116.374033,39.94895,cluster16
11508,11508,116.369,39.96695,cluster5
11511,11511,116.236893,39.899601,cluster30
11513,11513,116.420716,39.907833,cluster17
11514,11514,116.41161,39.96939,cluster10
11516,11516,116.467083,39.994116,cluster21
11520,11520,116.40755,39.96765,cluster10
11525,11525,116.34666,39.88821,cluster23
11526,11526,116.37914,39.88203,cluster11
11527,11527,116.42916,39.93981,cluster4
11530,11530,116.381409,39.873997,cluster13
11531,11531,116.347496,39.879864,cluster9
11532,11532,116.284737,39.864582,cluster24
11538,11538,116.46026,39.979267,cluster6
11540,11540,116.42287,39.88967,cluster17
11547,11547,116.479933,39.985933,cluster28
11548,11548,116.328083,39.896016,cluster2
11553,11553,116.388,39.879483,cluster11
11556,11556,116.373566,39.868183,cluster13
11557,11557,116.373383,39.951216,cluster16
11559,11559,116.365273,39.877167,cluster20
11562,11562,116.43529,39.9653,cluster4
11566,11566,116.3595,39.976266,cluster1
11567,11567,116.29393,39.86341,cluster24
11568,11568,116.37183,39.95005,cluster16
11570,11570,116.41279,39.98437,cluster3
11574,11574,116.42052,39.90395,cluster17
11575,11575,116.35001,39.93001,cluster32
11576,11576,116.407181,39.908386,cluster7
11578,11578,116.4713,39.98644,cluster33
11579,11579,116.3212,39.888766,cluster2
11580,11580,116.3626,39.98587,cluster1
11583,11583,116.230708,39.899445,cluster30
11588,11588,116.47181,39.91065,cluster14
11590,11590,116.31691,39.89595,cluster2
11591,11591,116.420413,39.903428,cluster17
11593,11593,116.45204,39.95367,cluster4
11597,11597,116.437488,39.939832,cluster4
11599,11599,116.36562,39.94914,cluster16
11601,11601,116.34303,39.87527,cluster9
11605,11605,116.427166,39.96795,cluster10
11610,11610,116.45626,40.01202,cluster26
11615,11615,116.44295,39.96025,cluster4
11622,11622,116.419442,39.943487,cluster4
11623,11623,116.45571,39.90416,cluster8
11625,11625,116.34642,39.90974,cluster12
11626,11626,116.42955,39.905416,cluster17
11627,11627,116.36605,39.87714,cluster20
11628,11628,116.43612,39.94666,cluster4
11636,11636,116.4683,39.929726,cluster0
11637,11637,116.406181,39.914158,cluster7
11641,11641,116.44201,39.96086,cluster4
11643,11643,116.44049,39.95647,cluster4
11644,11644,116.432292,39.982228,cluster3
11646,11646,116.38143,39.87333,cluster13
11647,11647,116.36588,39.947756,cluster16
11649,11649,116.41206,39.91257,cluster7
11651,11651,116.37227,39.86278,cluster13
11654,11654,116.364601,39.958672,cluster16
11656,11656,116.43759,39.96376,cluster4
11659,11659,116.45689,39.98978,cluster21
11662,11662,116.33904,39.91216,cluster12
11666,11666,116.43207,39.98212,cluster3
11669,11669,116.317581,39.898731,cluster2
11672,11672,116.4821,39.98821,cluster28
11674,11674,116.338583,39.974987,cluster1
11680,11680,116.349556,39.926952,cluster32
11681,11681,116.419543,39.932903,cluster4
11683,11683,116.38282,39.855782,cluster13
11685,11685,116.41725,39.9395,cluster4
11693,11693,116.51229,39.91704,cluster22
11696,11696,116.42527,39.93955,cluster4
11697,11697,116.34985,39.920516,cluster12
11703,11703,116.35065,39.917416,cluster12
11705,11705,116.31259,39.89594,cluster2
11710,11710,116.35939,39.969097,cluster5
11713,11713,116.45703,39.90339,cluster8
11715,11715,116.45479,39.903957,cluster8
11717,11717,116.369323,39.863343,cluster13
11724,11724,116.451706,39.909599,cluster8
11725,11725,116.4225,39.9412,cluster4
11731,11731,116.42148,39.896415,cluster17
11732,11732,116.36671,39.93332,cluster31
11733,11733,116.369216,39.863266,cluster13
11734,11734,116.40172,39.968102,cluster10
11738,11738,116.4636,39.95046,cluster4
11739,11739,116.43413,39.94673,cluster4
11744,11744,116.34646,39.90842,cluster12
11750,11750,116.4137,39.91531,cluster7
11755,11755,116.3425,39.9734,cluster1
11757,11757,116.448068,39.96808,cluster4
11758,11758,116.60891,40.05282,cluster34
11767,11767,116.30297,39.89565,cluster2
11769,11769,116.424767,39.97984,cluster3
11772,11772,116.43606,39.94674,cluster4
11775,11775,116.441413,39.957127,cluster4
11777,11777,116.449631,39.908722,cluster8
11780,11780,116.4718,39.91461,cluster14
11783,11783,116.454603,40.007055,cluster26
11784,11784,116.37369,39.96089,cluster5
11793,11793,116.418877,39.903359,cluster17
11798,11798,116.4568,40.01244,cluster26
11799,11799,116.41166,39.91243,cluster7
11801,11801,116.4567,40.0013,cluster21
11805,11805,116.309601,39.887505,cluster2
11806,11806,116.46326,39.94323,cluster4
11815,11815,116.350472,39.900833,cluster25
11816,11816,116.4582,39.952966,cluster4
11818,11818,116.308372,39.885022,cluster2
11825,11825,116.610693,40.045923,cluster34
11832,11832,116.451066,39.9125,cluster8
11834,11834,116.374175,39.964458,cluster5
11835,11835,116.41867,39.9675,cluster10
11836,11836,116.446159,39.967838,cluster4
11839,11839,116.317703,39.883148,cluster2
11841,11841,116.385993,39.868838,cluster13
11842,11842,116.410652,39.986317,cluster3
11843,11843,116.43934,39.94304,cluster4
11849,11849,116.30523,39.87978,cluster2
11850,11850,116.41905,39.90351,cluster17
11851,11851,116.388767,39.967775,cluster10
11852,11852,116.3335,39.88753,cluster27
11855,11855,116.43758,39.92827,cluster19
11860,11860,116.45809,39.99584,cluster21
11865,11865,116.399882,39.967748,cluster10
11866,11866,116.432922,39.945902,cluster4
11869,11869,116.44252,39.95098,cluster4
11870,11870,116.4287,39.95722,cluster4
11876,11876,116.36555,39.97535,cluster1
11882,11882,116.40126,39.97087,cluster10
11883,11883,116.434273,39.96856,cluster4
11887,11887,116.376402,39.8642,cluster13
11892,11892,116.43542,39.9256,cluster19
11895,11895,116.43215,39.94488,cluster4
11900,11900,116.41882,39.99227,cluster3
11901,11901,116.426845,39.920582,cluster19
11905,11905,116.349603,39.933128,cluster32
11912,11912,116.463166,39.928683,cluster0
11914,11914,116.315352,39.890698,cluster2
11918,11918,116.313216,39.8955,cluster2
11921,11921,116.47447,39.92995,cluster0
11922,11922,116.429278,39.907023,cluster17
11924,11924,116.381732,39.866383,cluster13
11925,11925,116.280283,39.86455,cluster24
11926,11926,116.45066,39.95452,cluster4
11927,11927,116.421612,39.891763,cluster17
11937,11937,116.37783,39.96666,cluster5
11940,11940,116.45685,39.9321,cluster0
11942,11942,116.33924,39.88821,cluster27
11944,11944,116.36668,39.94013,cluster35
11948,11948,116.36348,39.97752,cluster1
11953,11953,116.4629,40.0074,cluster26
11954,11954,116.467866,39.9949,cluster21
11955,11955,116.376235,39.866902,cluster13
11956,11956,116.313625,39.89523,cluster2
11958,11958,116.45487,39.94925,cluster4
11961,11961,116.41535,39.98581,cluster3
11964,11964,116.454208,40.010155,cluster26
11965,11965,116.343483,39.94474,cluster15
11977,11977,116.456507,40.011995,cluster26
11979,11979,116.40152,39.96418,cluster10
11986,11986,116.41804,39.98252,cluster3
11992,11992,116.454618,39.927382,cluster0
11994,11994,116.349055,39.91261,cluster12
11997,11997,116.430263,39.892442,cluster17
11998,11998,116.301743,39.882225,cluster2
12001,12001,116.420633,39.89925,cluster17
12002,12002,116.45588,39.98828,cluster21
12003,12003,116.351966,39.931083,cluster32
12008,12008,116.4546,39.96325,cluster4
12009,12009,116.230888,39.899368,cluster30
12010,12010,116.396553,39.967667,cluster10
12015,12015,116.451242,39.994143,cluster21
12023,12023,116.467852,39.935027,cluster0
12025,12025,116.46771,39.99473,cluster21
12030,12030,116.34265,39.87816,cluster9
12032,12032,116.37343,39.95818,cluster16
12034,12034,116.3438,39.876283,cluster9
12036,12036,116.4634,39.92186,cluster0
12037,12037,116.38242,39.8689,cluster13
12040,12040,116.438,39.946983,cluster4
12041,12041,116.442787,39.951599,cluster4
12042,12042,116.47282,39.98538,cluster33
12043,12043,116.44892,39.94714,cluster4
12045,12045,116.35054,39.93665,cluster15
12047,12047,116.35047,39.89117,cluster23
12048,12048,116.41999,39.90346,cluster17
12051,12051,116.47156,39.90963,cluster14
12052,12052,116.42083,39.9081,cluster17
12059,12059,116.31374,39.89529,cluster2
12060,12060,116.3504,39.91718,cluster12
12064,12064,116.42083,39.904083,cluster17
12065,12065,116.46459,39.98379,cluster6
12067,12067,116.42558,39.93434,cluster4
12071,12071,116.432525,39.941605,cluster4
12078,12078,116.41081,39.99604,cluster3
12081,12081,116.23053,39.899429,cluster30
12085,12085,116.38071,39.85853,cluster13
12088,12088,116.450833,39.984633,cluster21
12093,12093,116.374667,39.961467,cluster5
12095,12095,116.346283,39.939106,cluster15
12096,12096,116.413325,39.915562,cluster7
12104,12104,116.47163,39.90791,cluster14
12106,12106,116.4237,39.88911,cluster17
12107,12107,116.47159,39.9145,cluster14
12108,12108,116.347057,39.8884,cluster23
12112,12112,116.37087,39.96702,cluster5
12113,12113,116.46083,39.97867,cluster6
12114,12114,116.42052,39.9678,cluster10
12116,12116,116.45567,40.00703,cluster26
12118,12118,116.334252,39.991195,cluster29
12121,12121,116.463303,40.000382,cluster21
12122,12122,116.45035,39.92704,cluster0
12124,12124,116.439803,39.92575,cluster19
12125,12125,116.36728,39.8772,cluster20
12130,12130,116.346487,39.917078,cluster12
12132,12132,116.45513,39.96364,cluster4
12139,12139,116.377125,39.88164,cluster11
12140,12140,116.42942,39.953215,cluster4
12143,12143,116.45565,39.902275,cluster8
12144,12144,116.45082,39.95418,cluster4
12149,12149,116.516795,39.916057,cluster22
12151,12151,116.387365,39.859325,cluster13
12152,12152,116.47134,39.91423,cluster14
12154,12154,116.346474,39.9091,cluster12
12155,12155,116.460816,39.930433,cluster0
12161,12161,116.41214,39.89997,cluster17
12167,12167,116.46647,39.93275,cluster0
12168,12168,116.387433,39.948233,cluster16
12169,12169,116.43636,39.95841,cluster4
12170,12170,116.432716,39.94582,cluster4
12171,12171,116.30525,39.897,cluster2
12172,12172,116.382495,39.868857,cluster13
12175,12175,116.43435,39.948,cluster4
12178,12178,116.451045,39.993732,cluster21
12182,12182,116.421,39.895966,cluster17
12185,12185,116.37808,39.86939,cluster13
12190,12190,116.334,39.992416,cluster29
12199,12199,116.44544,39.95203,cluster4
12200,12200,116.45971,39.90354,cluster8
12203,12203,116.463028,39.996521,cluster21
12204,12204,116.45814,39.90686,cluster8
12205,12205,116.37611,39.86679,cluster13
12208,12208,116.3177,39.89553,cluster2
12216,12216,116.42737,39.93942,cluster4
12217,12217,116.313637,39.895126,cluster2
12218,12218,116.423466,39.90375,cluster17
12220,12220,116.474876,39.988403,cluster33
12226,12226,116.42261,39.96853,cluster10
12230,12230,116.46622,39.99353,cluster21
12236,12236,116.333427,39.97097,cluster18
12237,12237,116.236992,39.899616,cluster30
12240,12240,116.3525,39.97845,cluster1
12244,12244,116.45597,39.931333,cluster0
12248,12248,116.478383,39.9902,cluster28
12249,12249,116.374775,39.961383,cluster5
12253,12253,116.456466,39.9527,cluster4
12255,12255,116.34642,39.91087,cluster12
12256,12256,116.32709,39.97973,cluster18
12258,12258,116.4185,39.96833,cluster10
12262,12262,116.321365,39.892105,cluster2
12266,12266,116.46213,39.97883,cluster6
12267,12267,116.456466,39.948283,cluster4
12273,12273,116.41795,39.991916,cluster3
12275,12275,116.36174,39.939285,cluster35
12281,12281,116.46508,39.9867,cluster21
12282,12282,116.41169,39.91063,cluster7
12285,12285,116.437788,39.934443,cluster4
12288,12288,116.333992,39.995598,cluster29
12290,12290,116.4238,39.9879,cluster3
12292,12292,116.38635,39.855516,cluster13
12294,12294,116.38383,39.86944,cluster13
12295,12295,116.359192,39.980461,cluster1
12296,12296,116.3771,39.88195,cluster11
12306,12306,116.43301,39.95873,cluster4
12307,12307,116.45814,39.90646,cluster8
12310,12310,116.4467,39.96742,cluster4
12311,12311,116.390973,39.952428,cluster16
12315,12315,116.41908,39.90712,cluster17
12316,12316,116.340752,39.975094,cluster1
12318,12318,116.448746,40.000401,cluster21
12321,12321,116.36405,39.96711,cluster5
12322,12322,116.354477,39.980377,cluster1
12323,12323,116.3046,39.88814,cluster2
12324,12324,116.434448,39.922436,cluster19
12325,12325,116.39319,39.9501,cluster16
12331,12331,116.317233,39.89555,cluster2
12336,12336,116.33844,39.97279,cluster1
12341,12341,116.4182,39.99564,cluster3
12342,12342,116.326576,39.991539,cluster29
12343,12343,116.363635,39.974597,cluster1
12349,12349,116.3918,39.88504,cluster11
12355,12355,116.437566,39.953666,cluster4
12358,12358,116.420174,39.935101,cluster4
12361,12361,116.31756,39.89906,cluster2
12362,12362,116.60915,40.05297,cluster34
12369,12369,116.37935,39.88486,cluster11
12371,12371,116.346542,39.898754,cluster25
12372,12372,116.42017,39.96824,cluster10
12373,12373,116.38169,39.95009,cluster16
12374,12374,116.22983,39.9015,cluster30
12377,12377,116.3637,39.96763,cluster5
12383,12383,116.4232,39.9922,cluster3
12385,12385,116.31655,39.88841,cluster2
12387,12387,116.51505,39.91934,cluster22
12388,12388,116.432083,39.94514,cluster4
12389,12389,116.42065,39.90969,cluster17
12392,12392,116.34833,39.975085,cluster1
12393,12393,116.434983,39.939783,cluster4
12396,12396,116.41568,39.967259,cluster10
12407,12407,116.428017,39.94344,cluster4
12409,12409,116.3749,39.877466,cluster20
12410,12410,116.36901,39.881872,cluster20
12411,12411,116.357765,39.876808,cluster20
12413,12413,116.383616,39.88835,cluster11
12414,12414,116.387766,39.859166,cluster13
12415,12415,116.33873,39.88837,cluster27
12422,12422,116.4553,39.945816,cluster4
12423,12423,116.470466,39.9954,cluster21
12424,12424,116.381004,39.863804,cluster13
12425,12425,116.435716,39.9224,cluster19
12426,12426,116.421513,39.903482,cluster17
12433,12433,116.460918,39.927947,cluster0
12434,12434,116.370529,39.966766,cluster5
12443,12443,116.381699,39.869976,cluster13
12444,12444,116.433518,39.952306,cluster4
12450,12450,116.3868,39.9673,cluster10
12451,12451,116.349723,39.89786,cluster25
12452,12452,116.44922,39.94872,cluster4
12453,12453,116.390093,39.870932,cluster13
12454,12454,116.37871,39.88471,cluster11
12455,12455,116.362297,39.937546,cluster35
12459,12459,116.40486,39.91727,cluster7
12460,12460,116.467332,39.994093,cluster21
12462,12462,116.483566,39.987266,cluster28
12465,12465,116.431116,39.920416,cluster19
12467,12467,116.314966,39.88705,cluster2
12468,12468,116.43527,39.93817,cluster4
12470,12470,116.455783,39.909766,cluster8
12471,12471,116.463402,39.979965,cluster6
12476,12476,116.427966,39.89215,cluster17
12479,12479,116.38645,39.94778,cluster16
12480,12480,116.362366,39.938616,cluster35
12484,12484,116.37639,39.8642,cluster13
12485,12485,116.36956,39.96895,cluster5
12496,12496,116.36883,39.86072,cluster13
12497,12497,116.4128,39.967866,cluster10
12501,12501,116.42217,39.9863,cluster3
12502,12502,116.46115,39.92814,cluster0
12505,12505,116.46691,39.92735,cluster0
12507,12507,116.36548,39.95045,cluster16
12509,12509,116.448866,39.958016,cluster4
12510,12510,116.44342,39.954403,cluster4
12512,12512,116.46335,39.979866,cluster6
12514,12514,116.44301,39.92564,cluster19
12515,12515,116.39154,39.96715,cluster10
12520,12520,116.43091,39.93983,cluster4
12521,12521,116.34693,39.92293,cluster12
12522,12522,116.44667,39.96206,cluster4
12526,12526,116.37433,39.93227,cluster31
12527,12527,116.37634,39.96737,cluster5
12529,12529,116.341408,39.872478,cluster9
12530,12530,116.387153,39.885012,cluster11
12531,12531,116.31635,39.895016,cluster2
12535,12535,116.418045,39.982957,cluster3
12541,12541,116.380913,39.859448,cluster13
12542,12542,116.47995,39.9892,cluster28
12546,12546,116.351532,39.942871,cluster15
12547,12547,116.3693,39.86312,cluster13
12551,12551,116.35588,39.98602,cluster1
12560,12560,116.357872,39.939034,cluster35
12563,12563,116.35015,39.92461,cluster12
12570,12570,116.43708,39.92563,cluster19
12571,12571,116.42082,39.93503,cluster4
12572,12572,116.37335,39.96258,cluster5
12574,12574,116.44529,39.96094,cluster4
12575,12575,116.46266,39.98491,cluster6
12579,12579,116.442966,39.920666,cluster19
12589,12589,116.420595,39.903988,cluster17
12590,12590,116.4444,39.959216,cluster4
12591,12591,116.442053,39.962662,cluster4
12593,12593,116.41794,39.99277,cluster3
12594,12594,116.321564,39.89579,cluster2
12595,12595,116.279716,39.864166,cluster24
12596,12596,116.43022,39.91941,cluster19
12597,12597,116.46602,39.93217,cluster0
12598,12598,116.4474,39.96702,cluster4
12600,12600,116.305333,39.87906,cluster2
12605,12605,116.37884,39.86324,cluster13
12606,12606,116.466278,39.993259,cluster21
12607,12607,116.350152,39.917355,cluster12
12610,12610,116.330566,39.991566,cluster29
12611,12611,116.46546,39.98729,cluster21
12615,12615,116.36849,39.88172,cluster20
12617,12617,116.362916,39.941783,cluster35
12626,12626,116.36459,39.96659,cluster5
12628,12628,116.3604,39.98615,cluster1
12629,12629,116.34986,39.93205,cluster32
12633,12633,116.461945,39.996147,cluster21
12634,12634,116.3731,39.95106,cluster16
12635,12635,116.40056,39.97403,cluster10
12640,12640,116.4555,39.903883,cluster8
12649,12649,116.46338,39.912192,cluster14
12651,12651,116.329628,39.972599,cluster18
12652,12652,116.43276,39.9427,cluster4
12654,12654,116.415523,39.992342,cluster3
12659,12659,116.35785,39.87603,cluster20
12661,12661,116.46145,39.9918,cluster21
